-521, -36, 404
-504, -23, 361
-472, 2, 332
-438, 1, 371
-438, 1, 371
-362, 14, 433
-305, 35, 457
-275, 57, 430
-246, 72, 389
-228, 43, 384
-228, 43, 384
-183, 19, 417
-80, -12, 449
6, -32, 456
38, -8, 417
38, -8, 417
26, -8, 392
62, -10, 435
201, -15, 567
201, -15, 567
335, -1, 635
370, 51, 662
433, 91, 717
474, 44, 747
474, 44, 747
494, -65, 792
554, -248, 992
638, -395, 1301
706, -408, 1428
646, -371, 1427
621, -321, 1454
660, -363, 1533
660, -363, 1533
730, -371, 1655
-,-,-
-13, -301, 1466
10, -320, 1432
-29, -334, 1462
-37, -345, 1473
-39, -343, 1490
-39, -332, 1508
-61, -306, 1490
-87, -281, 1469
-115, -277, 1437
-132, -275, 1387
-173, -258, 1322
-203, -220, 1245
-242, -210, 1162
-280, -185, 1069
-340, -168, 971
-382, -160, 875
-421, -169, 780
-453, -167, 695
-470, -93, 578
-465, -31, 498
-465, -31, 498
-427, -7, 476
-358, -18, 502
-274, -7, 518
-218, 31, 506
-173, 60, 500
-173, 60, 500
-147, 77, 503
-117, 83, 497
-52, 78, 510
-19, 73, 497
3, 71, 501
3, 71, 501
19, 77, 482
58, 50, 500
58, 50, 500
112, 36, 528
167, 9, 588
167, 9, 588
192, 27, 618
209, 35, 650
268, -8, 722
371, -49, 833
371, -49, 833
456, -76, 906
469, -86, 916
453, -94, 872
429, -117, 814
402, -159, 751
402, -159, 751
406, -201, 760
502, -310, 1281
620, -355, 1282
671, -382, 1493
704, -368, 1549
730, -329, 1595
788, -255, 1643
807, -254, 1681
-,-,-
-70, -261, 1261
-32, -246, 1384
28, -233, 1521
63, -232, 1636
63, -232, 1636
43, -224, 1659
-25, -218, 1608
-117, -214, 1531
-187, -263, 1474
-236, -292, 1404
-277, -270, 1303
-324, -237, 1204
-334, -185, 1154
-337, -152, 1120
-361, -147, 1045
-420, -133, 939
-456, -102, 825
-476, -114, 741
-492, -134, 672
-519, -121, 554
-522, -64, 415
-468, 11, 352
-351, 58, 372
-351, 58, 372
-266, 64, 392
-189, 76, 395
-111, 97, 411
-56, 116, 439
-28, 127, 460
-28, 127, 460
-21, 130, 454
-2, 110, 458
68, 83, 544
158, 33, 642
158, 33, 642
162, 13, 654
108, 9, 590
100, -26, 537
100, -26, 537
134, -39, 504
163, -51, 547
299, -83, 638
464, -104, 769
588, -174, 932
588, -174, 932
632, -178, 1013
610, -168, 1020
597, -207, 1012
586, -249, 1074
680, -165, 1164
706, -172, 1146
684, -251, 1191
654, -294, 1227
650, -282, 1274
664, -258, 1363
-,-,-
-184, -285, 1344
-201, -286, 1462
-210, -287, 1517
-230, -314, 1520
-258, -318, 1499
-282, -297, 1460
-300, -310, 1446
-310, -292, 1408
-331, -258, 1346
-346, -233, 1275
-383, -185, 1163
-447, -173, 1035
-475, -170, 967
-483, -152, 890
-492, -139, 822
-494, -109, 721
-487, -101, 641
-473, -58, 566
-473, -58, 566
-469, 7, 480
-428, 65, 409
-342, 81, 410
-319, 80, 364
-336, 60, 314
-336, 60, 314
-325, -16, 344
-268, -83, 459
-186, -92, 557
-120, -76, 604
-109, -32, 597
-92, 6, 548
-92, 6, 548
-68, 27, 523
6, 29, 569
6, 29, 569
107, 30, 610
116, 32, 554
121, 41, 506
121, 41, 506
148, 37, 511
258, -10, 627
316, -70, 691
275, -64, 678
274, -108, 704
274, -108, 704
357, -181, 823
466, -229, 965
508, -245, 1081
541, -277, 1238
604, -224, 1285
770, -188, 1563
869, -176, 1680
823, -449, 1865
-,-,-
-193, -228, 1253
-142, -223, 1221
-114, -214, 1292
-90, -193, 1305
-55, -186, 1342
-39, -205, 1396
-63, -229, 1439
-100, -242, 1476
-129, -243, 1520
-165, -228, 1535
-204, -203, 1510
-242, -223, 1487
-294, -246, 1436
-343, -240, 1352
-383, -258, 1271
-410, -277, 1180
-417, -248, 1100
-414, -195, 999
-423, -160, 917
-429, -149, 824
-449, -133, 719
-473, -102, 605
-459, -83, 524
-433, -22, 452
-416, 25, 448
-416, 25, 448
-359, 32, 476
-278, 12, 559
-207, -24, 612
-182, -35, 605
-164, -31, 556
-142, -21, 551
-142, -21, 551
-94, -13, 587
-25, 24, 598
6, 59, 564
19, 77, 540
19, 77, 540
64, 82, 534
127, 47, 563
234, 39, 623
234, 39, 623
265, 62, 652
276, 79, 654
311, 56, 697
311, 56, 697
350, 1, 744
329, -13, 715
358, -49, 768
483, -114, 922
483, -114, 922
540, -132, 991
510, -114, 960
481, -140, 890
490, -265, 1131
584, -297, 1134
674, -441, 1359
692, -449, 1350
721, -417, 1425
800, -374, 1482
-,-,-
-118, -249, 1308
-149, -264, 1441
-163, -252, 1477
-165, -245, 1492
-162, -266, 1519
-187, -264, 1533
-228, -252, 1519
-271, -249, 1504
-299, -223, 1453
-320, -250, 1426
-325, -257, 1383
-337, -234, 1302
-352, -183, 1206
-362, -160, 1101
-397, -174, 998
-428, -176, 902
-450, -167, 809
-472, -164, 717
-481, -151, 643
-466, -143, 586
-466, -143, 586
-431, -123, 541
-370, -69, 507
-326, -33, 485
-285, -13, 460
-238, -30, 449
-178, -12, 419
-127, 5, 386
-70, 6, 408
-70, 6, 408
-13, 31, 441
-3, 57, 456
-3, 57, 456
25, 80, 477
40, 86, 494
98, 47, 587
98, 47, 587
173, 2, 696
207, -39, 758
221, -54, 775
221, -54, 775
244, -66, 791
285, -127, 841
341, -151, 897
392, -144, 915
431, -165, 939
446, -215, 1001
508, -215, 1022
532, -223, 1091
532, -223, 1091
511, -244, 1075
503, -259, 1128
523, -294, 1209
542, -333, 1306
566, -327, 1376
522, -307, 1590
478, -632, 1921
-,-,-
-195, -147, 1157
-148, -166, 1289
-132, -218, 1397
-137, -212, 1460
-155, -183, 1499
-170, -194, 1548
-195, -187, 1562
-238, -202, 1542
-286, -234, 1507
-323, -225, 1437
-374, -228, 1342
-419, -231, 1244
-506, -233, 1096
-562, -190, 967
-562, -190, 967
-555, -138, 884
-496, -112, 839
-440, -96, 822
-397, -83, 813
-373, -60, 771
-355, -28, 731
-340, 23, 671
-326, 51, 617
-326, 51, 617
-275, 94, 551
-235, 177, 459
-225, 206, 389
-202, 192, 377
-145, 147, 440
-115, 103, 491
-115, 71, 515
-115, 71, 515
-102, 67, 522
-66, 51, 584
-33, 28, 653
-2, 12, 705
-2, 12, 705
29, 17, 701
73, 45, 670
73, 45, 670
126, 84, 634
209, 41, 684
260, -36, 729
248, -123, 756
248, -123, 756
233, -184, 771
249, -227, 794
306, -274, 851
363, -264, 867
425, -235, 882
481, -236, 941
548, -269, 1004
629, -302, 1319
678, -259, 1261
678, -259, 1261
739, -276, 1407
696, -310, 1427
662, -393, 1507
688, -419, 1566
-,-,-
-263, -197, 1191
-257, -151, 1202
-239, -229, 1389
-276, -241, 1474
-278, -194, 1588
-247, -208, 1720
-256, -289, 1768
-275, -339, 1722
-328, -344, 1591
-406, -317, 1427
-439, -272, 1301
-451, -258, 1186
-468, -238, 1070
-498, -189, 952
-522, -190, 863
-521, -165, 789
-549, -109, 710
-587, -94, 648
-535, -103, 675
-438, -128, 757
-383, -117, 785
-360, -86, 736
-334, -46, 651
-349, -15, 552
-347, -16, 471
-347, -16, 471
-283, -57, 476
-179, -61, 484
-101, -25, 496
-55, 14, 454
-32, 37, 406
-32, 37, 406
-19, 21, 414
64, 11, 465
116, 32, 498
131, 50, 517
131, 50, 517
153, 37, 506
209, 8, 597
291, -25, 698
291, -25, 698
312, -36, 732
321, -71, 766
348, -94, 812
368, -130, 860
360, -184, 876
360, -184, 876
382, -198, 900
426, -183, 924
451, -181, 995
500, -191, 1054
529, -211, 1050
507, -261, 1135
532, -263, 1154
604, -354, 1293
666, -424, 1410
753, -497, 1532
-,-,-
-43, -216, 1521
-21, -199, 1561
9, -164, 1672
-5, -96, 1677
-45, -100, 1642
-45, -100, 1642
-76, -127, 1617
-106, -204, 1609
-152, -231, 1545
-223, -217, 1458
-261, -208, 1375
-286, -212, 1299
-318, -176, 1194
-341, -137, 1085
-361, -174, 994
-413, -171, 864
-486, -94, 698
-550, -73, 587
-517, -75, 568
-443, -87, 556
-401, -48, 500
-324, 7, 501
-324, 7, 501
-225, 18, 529
-139, 82, 500
-101, 172, 458
-80, 214, 407
-89, 198, 399
-89, 198, 399
-114, 174, 365
-137, 152, 311
-145, 109, 335
-95, 56, 383
13, 41, 446
13, 41, 446
100, 45, 454
184, 47, 497
351, 24, 667
351, 24, 667
499, 12, 790
520, 24, 819
502, 31, 795
470, 26, 805
470, 26, 805
485, 21, 808
506, -25, 831
492, -24, 797
492, -24, 797
459, -62, 844
442, -135, 899
393, -302, 920
418, -345, 1239
474, -303, 1174
595, -364, 1423
665, -393, 1532
-,-,-
-283, -303, 1344
-241, -306, 1410
-232, -326, 1508
-214, -306, 1535
-217, -307, 1511
-184, -308, 1554
-126, -285, 1592
-112, -256, 1589
-118, -275, 1575
-117, -270, 1555
-128, -271, 1522
-145, -256, 1469
-186, -264, 1388
-220, -231, 1288
-253, -225, 1227
-270, -220, 1161
-296, -218, 1109
-311, -212, 1064
-341, -214, 1020
-371, -181, 960
-408, -149, 896
-400, -119, 844
-398, -95, 784
-413, -62, 694
-433, -46, 600
-421, -38, 531
-388, -34, 495
-340, 5, 474
-340, 5, 474
-282, 22, 469
-223, 57, 461
-177, 69, 463
-141, 57, 464
-141, 57, 464
-102, 58, 458
-45, 65, 452
3, 57, 454
3, 57, 454
64, 45, 512
132, 36, 557
174, 14, 566
174, 14, 566
192, 13, 547
204, 12, 572
271, -31, 657
323, -67, 683
323, -67, 683
331, -94, 704
330, -130, 743
365, -144, 791
439, -154, 824
464, -199, 861
492, -241, 944
492, -241, 944
549, -306, 1019
654, -320, 1151
720, -331, 1192
710, -385, 1265
728, -408, 1359
683, -435, 1430
590, -503, 1422
534, -580, 1506
605, -530, 1848
-,-,-
-273, -240, 1268
-190, -277, 1378
-195, -264, 1386
-167, -249, 1422
-146, -267, 1491
-126, -271, 1560
-130, -269, 1584
-154, -279, 1563
-211, -253, 1492
-276, -257, 1402
-339, -288, 1317
-400, -260, 1225
-449, -266, 1126
-481, -276, 1042
-500, -275, 944
-493, -247, 849
-427, -188, 778
-367, -147, 744
-331, -99, 725
-331, -99, 725
-325, -37, 709
-316, -10, 620
-300, -7, 514
-292, -28, 432
-294, -5, 359
-274, 2, 291
-274, 2, 291
-233, -9, 268
-160, -2, 305
-103, 15, 307
-85, 50, 247
-85, 50, 247
-76, 55, 237
-5, 49, 312
125, 16, 444
125, 16, 444
204, 12, 505
196, 39, 483
209, 60, 511
304, 31, 648
304, 31, 648
358, 2, 756
381, 4, 783
372, -28, 838
372, -28, 838
378, -91, 929
429, -167, 1033
496, -235, 1116
532, -263, 1199
537, -313, 1260
544, -312, 1278
509, -325, 1220
544, -344, 1250
630, -385, 1395
-,-,-
-193, -200, 1451
-135, -197, 1505
-88, -201, 1578
-101, -238, 1549
-128, -250, 1569
-172, -257, 1568
-211, -251, 1538
-239, -256, 1510
-249, -293, 1477
-296, -306, 1409
-355, -270, 1288
-420, -248, 1165
-446, -228, 1049
-495, -231, 959
-505, -214, 867
-507, -203, 765
-495, -185, 717
-443, -127, 665
-409, -76, 642
-375, -18, 599
-334, -21, 592
-288, -66, 589
-288, -66, 589
-253, -99, 604
-210, -99, 630
-164, -72, 657
-123, -24, 633
-100, 20, 587
-127, 17, 510
-145, 16, 452
-145, 16, 452
-82, 11, 475
24, -21, 550
85, -16, 557
103, -26, 563
103, -26, 563
143, -35, 566
219, -58, 604
320, -81, 678
413, -105, 773
427, -104, 782
427, -104, 782
427, -121, 769
387, -122, 739
359, -104, 708
419, -131, 744
484, -173, 863
500, -198, 906
505, -260, 1130
546, -264, 1162
647, -312, 1442
647, -312, 1442
741, -332, 1656
724, -354, 1788
702, -340, 1792
-,-,-
-181, -75, 1468
-158, -125, 1608
-144, -149, 1616
-133, -184, 1603
-154, -213, 1533
-214, -224, 1407
-256, -213, 1305
-276, -178, 1225
-284, -130, 1138
-307, -130, 1052
-343, -139, 983
-368, -136, 918
-368, -136, 918
-392, -138, 859
-418, -121, 756
-432, -109, 675
-423, -106, 604
-379, -150, 602
-323, -129, 625
-282, -18, 610
-236, 93, 593
-228, 155, 576
-206, 163, 594
-186, 135, 601
-186, 135, 601
-154, 136, 568
-155, 165, 511
-146, 166, 468
-133, 102, 450
-117, 33, 453
-35, 19, 509
-35, 19, 509
54, -37, 580
95, -54, 611
91, 6, 561
91, 6, 561
129, 22, 615
212, 22, 740
246, -15, 821
246, -15, 821
254, -35, 850
229, -47, 841
285, -108, 947
364, -156, 1047
374, -184, 1065
357, -247, 1010
305, -315, 1197
361, -285, 1164
473, -310, 1361
551, -310, 1478
551, -255, 1478
552, -184, 1521
525, -116, 1492
489, -117, 1495
521, -196, 1509
473, -259, 1553
-,-,-
-144, -193, 1579
-150, -221, 1620
-152, -185, 1589
-156, -154, 1603
-135, -150, 1624
-135, -150, 1624
-139, -196, 1590
-205, -189, 1488
-261, -166, 1384
-281, -161, 1318
-290, -128, 1257
-292, -103, 1198
-311, -98, 1131
-366, -108, 1052
-411, -117, 978
-441, -84, 872
-468, -63, 778
-448, -80, 737
-433, -108, 698
-425, -71, 634
-372, -26, 635
-265, -1, 686
-187, 5, 707
-187, 5, 707
-170, 31, 656
-186, 76, 597
-206, 99, 541
-220, 110, 499
-220, 110, 499
-243, 99, 471
-226, 95, 493
-184, 74, 514
-154, 76, 505
-138, 92, 493
-138, 92, 493
-104, 68, 498
-51, 42, 506
20, 25, 546
113, 25, 578
113, 25, 578
171, 1, 579
217, 12, 564
207, 64, 528
207, 64, 528
252, 48, 561
290, -51, 642
292, -144, 739
318, -230, 876
342, -287, 965
342, -287, 965
346, -314, 907
369, -380, 1199
435, -357, 1173
531, -352, 1284
614, -312, 1381
704, -285, 1499
824, -284, 1538
882, -393, 1801
950, -637, 1998
-,-,-
-306, -97, 1427
-242, -225, 1618
-214, -403, 1801
-174, -409, 1888
-130, -359, 1903
-132, -293, 1847
-193, -286, 1712
-246, -311, 1590
-307, -305, 1448
-352, -270, 1317
-374, -239, 1204
-387, -210, 1081
-424, -172, 948
-462, -136, 815
-488, -142, 708
-533, -149, 620
-531, -113, 518
-492, -96, 439
-444, -103, 393
-444, -103, 393
-360, -98, 361
-286, -67, 344
-220, -45, 348
-155, -32, 358
-112, -22, 354
-81, -1, 346
-53, 38, 372
-53, 38, 372
24, 28, 442
101, 43, 502
126, 73, 513
126, 73, 513
114, 85, 497
154, 74, 556
221, 75, 616
271, 36, 715
271, 36, 715
312, -3, 814
333, -45, 885
323, -127, 905
290, -202, 915
290, -202, 915
262, -282, 967
281, -348, 1016
323, -397, 1051
322, -438, 1132
364, -431, 1123
426, -458, 1232
524, -437, 1316
579, -372, 1365
551, -278, 1323
562, -261, 1367
626, -286, 1452
695, -307, 1555
-,-,-
-223, -95, 1369
-178, -103, 1453
-149, -121, 1462
-132, -106, 1431
-131, -130, 1433
-123, -158, 1445
-105, -164, 1463
-93, -170, 1497
-93, -170, 1497
-115, -169, 1490
-162, -202, 1464
-174, -231, 1430
-179, -242, 1357
-215, -230, 1274
-282, -217, 1205
-377, -194, 1091
-436, -172, 989
-487, -128, 859
-565, -87, 703
-618, -96, 621
-602, -84, 539
-570, -85, 490
-503, -47, 426
-419, -28, 386
-293, -13, 373
-293, -13, 373
-156, 19, 404
-47, 67, 427
-18, 95, 399
-82, 116, 306
-92, 103, 287
-92, 103, 287
-10, 72, 360
60, 33, 438
75, 3, 507
75, 3, 507
144, -11, 606
244, -79, 744
327, -108, 818
367, -99, 837
367, -99, 837
412, -95, 821
449, -117, 811
478, -170, 859
510, -213, 897
556, -216, 937
582, -238, 977
582, -238, 977
597, -248, 1129
589, -272, 1143
533, -280, 1084
495, -275, 1069
533, -337, 1144
579, -388, 1230
576, -371, 1228
568, -358, 1248
616, -401, 1456
-,-,-
25, -169, 1404
26, -175, 1351
0, -185, 1443
-34, -174, 1457
-34, -161, 1550
-13, -129, 1633
-40, -120, 1678
-104, -141, 1662
-172, -193, 1614
-256, -248, 1550
-316, -251, 1450
-351, -238, 1319
-401, -217, 1188
-434, -186, 1054
-437, -187, 958
-439, -183, 860
-446, -160, 743
-446, -160, 743
-465, -138, 629
-482, -100, 498
-481, -48, 378
-460, -4, 299
-431, 4, 287
-347, 24, 275
-268, 29, 286
-268, 29, 286
-170, 66, 316
-97, 82, 328
-48, 76, 340
-1, 91, 361
-1, 91, 361
79, 88, 412
148, 59, 474
198, 21, 537
198, 21, 537
242, 8, 550
283, 22, 558
335, 11, 636
335, 11, 636
436, -37, 747
481, -81, 777
475, -100, 771
510, -142, 818
552, -176, 873
552, -176, 873
584, -229, 928
579, -331, 972
611, -363, 1036
693, -325, 1012
739, -292, 1286
780, -189, 1178
760, -174, 1239
712, -218, 1264
676, -335, 1396
696, -379, 1500
-,-,-
-115, -268, 1357
-60, -291, 1527
-86, -269, 1524
-121, -222, 1518
-153, -199, 1544
-186, -177, 1533
-242, -174, 1461
-291, -188, 1402
-362, -183, 1308
-408, -172, 1221
-442, -165, 1130
-440, -153, 1069
-459, -137, 969
-459, -137, 969
-488, -123, 840
-509, -107, 682
-521, -106, 565
-512, -84, 478
-486, -31, 413
-419, 25, 387
-338, 15, 437
-279, 4, 488
-279, 4, 488
-238, 21, 511
-210, 40, 507
-194, 50, 510
-161, 50, 517
-127, 55, 502
-127, 55, 502
-106, 34, 468
-98, -1, 451
-88, -21, 488
-8, -42, 574
-8, -42, 574
85, -70, 649
190, -70, 747
285, -70, 859
346, -73, 928
346, -73, 928
338, -89, 888
338, -95, 851
440, -112, 957
538, -132, 1037
531, -98, 987
477, -91, 890
477, -91, 890
487, -124, 877
521, -164, 809
504, -190, 1002
483, -183, 854
527, -229, 991
585, -300, 1115
-,-,-
-42, -250, 1548
-42, -195, 1719
-90, -174, 1772
-175, -159, 1711
-297, -178, 1602
-386, -247, 1526
-439, -281, 1434
-477, -271, 1317
-502, -242, 1193
-492, -242, 1093
-492, -211, 1093
-492, -180, 996
-486, -152, 899
-464, -106, 805
-447, -91, 738
-448, -106, 664
-457, -122, 594
-462, -109, 496
-456, -86, 440
-390, -28, 418
-254, 54, 443
-108, 150, 472
-44, 150, 459
-44, 218, 459
-69, 210, 406
-126, 132, 336
-190, 24, 259
-208, -15, 247
-128, -13, 273
-128, -13, 273
-48, -12, 323
27, 0, 370
113, 12, 459
227, -7, 594
227, -7, 594
291, -26, 697
312, 0, 752
315, -5, 780
315, -5, 780
308, -67, 809
371, -137, 926
457, -226, 1102
508, -270, 1187
509, -276, 1120
473, -332, 1324
499, -297, 1139
507, -322, 1192
516, -330, 1132
510, -386, 1178
545, -378, 1263
545, -378, 1263
576, -423, 1372
612, -406, 1467
595, -340, 1536
534, -576, 1712
-,-,-
-118, -118, 1413
-99, -94, 1417
-103, -91, 1519
-60, -143, 1597
-80, -175, 1587
-138, -181, 1539
-215, -209, 1478
-265, -220, 1408
-329, -234, 1333
-386, -227, 1273
-428, -231, 1217
-443, -222, 1156
-472, -195, 1055
-505, -159, 957
-516, -125, 860
-516, -136, 776
-516, -141, 690
-531, -94, 564
-540, -26, 435
-498, 28, 379
-498, 28, 379
-425, 29, 392
-337, -37, 468
-273, -46, 493
-243, -26, 464
-243, -33, 440
-226, -38, 436
-226, -38, 436
-187, -32, 411
-118, -22, 413
-35, -4, 424
20, 13, 406
50, 8, 372
50, 8, 372
167, -9, 478
289, -15, 597
350, -18, 651
350, -18, 651
358, -32, 684
422, -47, 741
514, -72, 857
559, -108, 937
575, -143, 962
575, -143, 962
584, -170, 988
648, -173, 1040
671, -196, 1165
600, -131, 1076
566, -135, 1133
583, -156, 1195
595, -207, 1291
616, -258, 1388
609, -279, 1451
-,-,-
-101, -267, 1504
-75, -268, 1582
-31, -292, 1683
-15, -256, 1722
-15, -256, 1722
-42, -214, 1731
-121, -184, 1661
-258, -178, 1509
-376, -196, 1338
-452, -206, 1175
-485, -188, 1065
-493, -129, 933
-508, -102, 836
-515, -112, 747
-505, -99, 681
-497, -77, 607
-471, -29, 529
-457, 6, 453
-418, 31, 423
-418, 31, 423
-365, 55, 397
-316, 56, 379
-275, 53, 374
-243, 44, 355
-227, 20, 378
-227, 20, 378
-177, 24, 398
-105, 38, 409
-44, 24, 428
10, 17, 458
10, 17, 458
68, 8, 511
135, -15, 548
178, -12, 561
178, -12, 561
246, -43, 638
336, -52, 695
391, -49, 744
458, -69, 789
519, -119, 827
519, -119, 827
569, -170, 910
578, -204, 1022
477, -174, 999
403, -208, 1041
411, -201, 1027
465, -183, 1177
538, -213, 1343
554, -247, 1477
528, -281, 1535
459, -277, 1591
306, -483, 1939
-,-,-
-55, -241, 1372
-55, -241, 1372
-32, -222, 1510
-15, -213, 1596
-16, -244, 1683
-34, -250, 1726
-91, -245, 1676
-157, -249, 1608
-240, -259, 1502
-303, -267, 1385
-346, -237, 1267
-362, -172, 1131
-395, -150, 1036
-424, -155, 966
-457, -166, 866
-474, -143, 747
-477, -88, 604
-482, -18, 485
-488, 64, 373
-496, 134, 298
-496, 134, 298
-499, 163, 287
-445, 108, 366
-360, 5, 437
-269, -116, 515
-232, -146, 540
-198, -71, 493
-146, -20, 461
-146, -20, 461
-67, -25, 454
-13, -74, 497
47, -80, 543
96, -38, 518
135, -18, 527
135, -18, 527
230, -58, 629
304, -95, 728
347, -93, 775
335, -95, 773
345, -129, 789
345, -129, 789
385, -161, 828
426, -211, 887
444, -298, 959
478, -333, 994
441, -344, 868
372, -379, 1178
428, -332, 1059
477, -366, 1256
515, -385, 1349
515, -385, 1349
488, -400, 1476
491, -356, 1482
500, -309, 1478
488, -257, 1432
-,-,-
-1, -218, 1371
6, -236, 1481
6, -236, 1481
-37, -193, 1552
-74, -149, 1602
-133, -156, 1617
-211, -192, 1588
-279, -233, 1551
-314, -243, 1489
-324, -217, 1406
-334, -185, 1297
-357, -152, 1189
-376, -126, 1097
-384, -133, 974
-398, -136, 873
-426, -118, 758
-443, -97, 665
-443, -72, 579
-415, -42, 515
-395, -10, 446
-395, -10, 446
-377, 17, 376
-355, 24, 363
-284, 34, 412
-210, 59, 448
-148, 89, 471
-148, 89, 471
-102, 112, 510
-61, 128, 531
-21, 115, 565
18, 92, 563
29, 79, 549
29, 79, 549
55, 77, 559
76, 55, 571
76, 55, 571
117, 26, 619
152, -8, 679
206, -32, 763
206, -32, 763
249, -29, 803
262, -17, 819
289, -20, 862
337, -57, 929
367, -88, 947
367, -88, 947
340, -99, 892
287, -99, 817
323, -128, 878
386, -189, 965
377, -231, 1023
411, -251, 1116
422, -326, 1256
411, -269, 1213
411, -269, 1213
418, -279, 1322
406, -301, 1295
383, -373, 1350
419, -381, 1401
448, -347, 1384
-,-,-
-10, -183, 1362
-17, -128, 1467
-26, -123, 1512
-26, -123, 1512
-26, -127, 1576
-52, -194, 1632
-100, -244, 1642
-150, -234, 1595
-196, -216, 1532
-255, -216, 1444
-311, -241, 1347
-357, -253, 1248
-361, -206, 1138
-335, -145, 1075
-294, -66, 1000
-304, -33, 881
-340, -22, 762
-373, 10, 609
-399, 17, 521
-414, -17, 519
-414, -17, 519
-425, -81, 543
-420, -119, 549
-431, -107, 522
-402, -74, 521
-326, -10, 549
-276, 9, 543
-259, 34, 483
-265, 75, 369
-265, 75, 369
-267, 144, 298
-241, 194, 269
-215, 185, 249
-139, 140, 356
13, 64, 520
13, 64, 520
115, -23, 630
117, -58, 654
153, -59, 718
224, -85, 774
224, -85, 774
298, -102, 830
346, -120, 897
412, -103, 934
463, -79, 948
489, -62, 1003
545, -65, 1074
600, -81, 1156
600, -81, 1156
616, -68, 1132
548, -140, 1310
482, -119, 1099
427, -212, 1198
393, -266, 1166
403, -327, 1137
369, -377, 1077
352, -365, 1017
424, -309, 1076
495, -216, 1279
-,-,-
-151, -117, 1334
-177, -159, 1338
-176, -179, 1417
-205, -211, 1479
-207, -241, 1537
-202, -207, 1534
-232, -170, 1494
-261, -214, 1490
-313, -268, 1470
-364, -221, 1384
-387, -182, 1314
-410, -163, 1269
-443, -150, 1184
-495, -165, 1073
-536, -180, 998
-561, -171, 941
-604, -150, 853
-619, -120, 743
-596, -98, 627
-539, -76, 545
-445, -93, 533
-331, -94, 524
-263, -94, 499
-263, -84, 499
-206, -31, 447
-163, 41, 403
-133, 91, 354
-121, 82, 338
-78, 102, 375
-78, 102, 375
-18, 137, 380
21, 154, 409
38, 157, 470
51, 161, 533
51, 161, 533
73, 141, 578
100, 129, 612
147, 96, 675
194, 41, 768
194, 41, 768
234, 2, 841
234, 0, 829
200, 7, 797
200, 7, 797
173, -7, 819
220, -37, 866
292, -65, 911
292, -65, 911
348, -104, 982
393, -137, 1033
374, -200, 1057
336, -302, 1092
288, -406, 1143
309, -374, 1300
361, -276, 1280
343, -219, 1315
342, -243, 1367
393, -279, 1475
434, -274, 1477
453, -237, 1393
421, -162, 1391
-,-,-
-212, -108, 1340
-217, -154, 1407
-221, -147, 1421
-261, -110, 1429
-286, -86, 1477
-289, -46, 1493
-281, -1, 1508
-281, -13, 1523
-303, -39, 1514
-346, -28, 1418
-346, -28, 1418
-400, -32, 1310
-418, -59, 1208
-413, -128, 1096
-406, -151, 952
-437, -111, 795
-470, -34, 669
-434, 12, 612
-393, 22, 576
-376, 24, 563
-388, -18, 631
-388, -18, 631
-370, -24, 672
-346, -15, 687
-332, 15, 650
-315, 47, 609
-260, 35, 623
-195, 0, 681
-195, 0, 681
-157, 7, 677
-171, 69, 592
-205, 161, 476
-228, 223, 412
-228, 223, 412
-195, 209, 435
-111, 182, 501
-36, 201, 505
11, 182, 534
65, 113, 594
84, 107, 589
84, 107, 589
82, 136, 545
110, 113, 539
140, 48, 542
140, 48, 542
180, -52, 645
260, -184, 851
343, -259, 1012
328, -257, 1043
331, -206, 1050
339, -181, 1073
344, -233, 1097
380, -304, 1360
382, -273, 1195
418, -329, 1324
418, -329, 1324
446, -374, 1373
496, -403, 1480
533, -407, 1535
-,-,-
-268, -302, 1301
-305, -346, 1352
-314, -301, 1459
-342, -255, 1420
-362, -271, 1403
-381, -306, 1404
-428, -359, 1369
-459, -346, 1273
-461, -304, 1184
-482, -274, 1119
-490, -246, 1046
-488, -221, 977
-482, -199, 926
-469, -136, 855
-448, -89, 796
-441, -68, 742
-429, -65, 696
-395, -42, 656
-395, -42, 656
-350, -31, 622
-306, -9, 598
-276, 0, 578
-259, 17, 558
-227, 48, 501
-227, 48, 501
-195, 40, 463
-163, 75, 445
-106, 103, 433
-69, 78, 457
-48, 44, 471
-48, 44, 471
-6, 68, 454
33, 76, 472
115, 52, 579
115, 52, 579
182, 16, 669
186, 16, 648
179, 10, 641
179, 10, 641
214, -28, 715
277, -66, 811
303, -60, 835
295, -77, 845
320, -139, 905
320, -139, 905
340, -207, 951
343, -231, 952
323, -262, 977
329, -317, 1068
360, -345, 1153
327, -416, 1308
269, -377, 1164
275, -372, 1243
350, -356, 1311
438, -386, 1476
456, -410, 1571
481, -366, 1602
481, -366, 1602
458, -364, 1617
-,-,-
-194, -318, 1352
-157, -282, 1346
-164, -306, 1441
-190, -322, 1488
-248, -331, 1429
-321, -345, 1373
-373, -354, 1343
-435, -367, 1289
-500, -359, 1241
-578, -327, 1178
-669, -308, 1069
-751, -345, 982
-789, -375, 904
-742, -347, 839
-645, -296, 775
-572, -262, 740
-526, -221, 691
-498, -157, 615
-455, -113, 571
-372, -67, 579
-372, -67, 579
-297, -16, 568
-262, 29, 520
-236, 70, 473
-210, 106, 424
-190, 104, 393
-166, 114, 374
-129, 104, 385
-129, 104, 385
-42, 95, 456
36, 99, 526
68, 78, 569
90, 50, 563
90, 50, 563
116, 34, 565
167, 28, 602
245, -2, 642
245, -2, 642
